Postcode,ABSTUDY_Living_allowance,ABSTUDY_Non_living_allowance,Age_Pension,Austudy,Carer_Allowance,Carer_Allowance_Child_Health_Care_Card_only,Carer_Payment,Commonwealth_Seniors_Health_Card,Double_Orphan_Pension,Disability_Support_Pension,Family_Tax_Benefit_Part_A,Family_Tax_Benefit_Part_B,Health_Care_Card,Low_Income_Card,Newstart_Allowance,Parenting_Payment_Partnered,Parenting_Payment_Single,Partner_Allowance,Pensioner_Concession_Card,Sickness_Allowance,Special_Benefit,Wife_Pension_Partner_on_Age_Pension,Wife_Pension_Partner_on_Disability_Support_Pension,Widow_Allowance,Widow_B_Pension,Youth_Allowance_other,Youth_Allowance_student_and_apprentice,,,,,,,,
2572,<20,<20,449,<20,119,<20,31,51,<20,116,273,243,208,38,68,<20,47,<20,695,<20,<20,<20,<20,<20,<20,22,24,,,,,,,,
2573,<20,<20,539,<20,171,<20,78,39,<20,190,434,392,295,48,129,<20,89,<20,964,<20,<20,<20,<20,<20,<20,22,30,,,,,,,,
2574,<20,<20,620,<20,186,<20,65,37,<20,182,405,363,292,37,123,<20,65,<20,979,<20,<20,<20,<20,<20,<20,21,<20,,,,,,,,
2575,<20,<20,"1,817",<20,415,<20,147,232,<20,588,"1,064",888,694,74,286,57,177,<20,"2,858",<20,<20,<20,<20,<20,<20,50,58,,,,,,,,
2576,<20,<20,"2,258",<20,283,<20,69,605,<20,314,590,510,445,59,176,29,75,<20,"2,772",<20,<20,<20,<20,<20,<20,31,38,,,,,,,,
2577,<20,<20,"1,985",22,364,<20,134,374,<20,541,"1,004",842,701,82,333,48,153,<20,"2,986",<20,<20,<20,<20,20,<20,48,47,,,,,,,,
2578,<20,<20,558,<20,50,<20,<20,102,<20,114,142,119,96,26,52,<20,<20,<20,726,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2579,<20,<20,528,<20,119,<20,48,97,<20,140,238,200,181,28,94,<20,40,<20,800,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2580,<20,<20,"3,702",59,811,25,301,423,<20,"1,368","2,123","1,764","1,740",233,982,126,439,<20,"6,225",<20,<20,<20,<20,47,<20,195,163,,,,,,,,
2581,<20,<20,167,<20,34,<20,<20,50,<20,60,130,103,89,20,34,<20,<20,<20,264,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2582,<20,<20,"1,065",<20,241,<20,76,230,<20,303,709,575,403,56,153,25,108,<20,"1,601",<20,<20,<20,<20,<20,<20,<20,47,,,,,,,,
2583,<20,<20,724,<20,127,<20,41,119,<20,165,285,236,239,45,99,21,33,<20,"1,008",<20,<20,<20,<20,<20,<20,22,<20,,,,,,,,
2584,<20,<20,69,<20,<20,<20,<20,<20,<20,33,43,30,22,<20,<20,<20,<20,<20,122,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2585,<20,<20,47,<20,<20,<20,<20,<20,<20,<20,22,<20,<20,<20,<20,<20,<20,<20,73,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2586,<20,<20,371,<20,75,<20,33,61,<20,135,205,174,145,22,72,<20,37,<20,616,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2587,<20,<20,568,<20,109,<20,46,37,<20,187,212,162,141,<20,96,<20,47,<20,893,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2588,<20,<20,38,<20,<20,<20,<20,<20,<20,<20,26,21,21,<20,<20,<20,<20,<20,65,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2590,<20,<20,"1,348",<20,290,<20,124,156,<20,475,516,420,371,49,202,28,102,<20,"2,133",<20,<20,<20,<20,<20,<20,28,<20,,,,,,,,
2594,<20,<20,"1,645",<20,356,<20,138,175,<20,667,"1,090",891,803,76,389,97,218,<20,"2,798",<20,<20,<20,<20,<20,<20,93,33,,,,,,,,
2600,<20,<20,338,<20,76,<20,<20,247,<20,100,115,112,166,59,71,<20,20,<20,480,<20,<20,<20,<20,<20,<20,<20,65,,,,,,,,
2601,<20,<20,24,34,<20,<20,<20,<20,<20,49,52,50,400,330,51,<20,<20,<20,104,<20,<20,<20,<20,<20,<20,<20,524,,,,,,,,
2602,<20,<20,"2,220",102,351,<20,88,445,<20,987,920,899,"1,261",426,581,47,182,<20,"3,633",<20,<20,<20,<20,<20,<20,80,536,,,,,,,,
2603,<20,<20,405,22,84,<20,<20,152,<20,241,168,161,284,65,164,<20,26,<20,725,<20,<20,<20,<20,<20,<20,<20,67,,,,,,,,
2604,<20,<20,576,<20,117,<20,37,102,<20,314,308,297,304,56,157,<20,62,<20,"1,053",<20,<20,<20,<20,<20,<20,28,58,,,,,,,,
2605,<20,<20,"1,013",<20,131,<20,30,353,<20,225,264,269,259,75,96,<20,39,<20,"1,334",<20,<20,<20,<20,<20,<20,<20,69,,,,,,,,
2606,<20,<20,721,<20,98,<20,<20,150,<20,271,303,278,292,76,140,<20,48,<20,"1,107",<20,<20,<20,<20,<20,<20,24,60,,,,,,,,
2607,<20,<20,"1,273",20,189,<20,40,426,<20,268,433,404,331,72,136,<20,47,<20,"1,675",<20,<20,<20,<20,<20,<20,26,56,,,,,,,,
2608,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2609,<20,<20,102,<20,<20,<20,<20,<20,<20,56,32,27,69,<20,60,<20,<20,<20,179,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2610,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2611,<20,<20,"2,340",34,365,<20,81,548,<20,528,844,786,681,133,304,31,135,<20,"3,190",<20,<20,<20,<20,<20,<20,48,140,,,,,,,,
2612,<20,<20,520,47,98,<20,31,213,<20,544,295,287,703,247,391,<20,66,<20,"1,265",<20,<20,<20,<20,<20,<20,41,366,,,,,,,,
2614,<20,<20,"1,749",40,291,<20,68,521,<20,446,722,698,705,170,307,44,129,<20,"2,507",<20,<20,<20,<20,<20,<20,43,196,,,,,,,,
2615,<20,<20,"2,966",80,887,42,236,527,<20,"1,219","2,721","2,516","2,017",400,820,149,469,<20,"5,210",<20,<20,<20,<20,23,<20,193,369,,,,,,,,
2616,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,41,<20,<20,<20,<20,<20,28,<20,<20,<20,<20,<20,<20,<20,31,,,,,,,,
2617,<20,<20,"1,656",102,425,<20,92,422,<20,698,"1,085","1,025","1,566",647,549,64,157,<20,"2,774",<20,<20,<20,<20,24,<20,111,920,,,,,,,,
2618,<20,<20,80,<20,<20,<20,<20,43,<20,<20,38,34,28,<20,<20,<20,<20,<20,101,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2619,<20,<20,301,<20,108,<20,<20,75,<20,65,259,270,160,20,34,<20,25,<20,417,<20,<20,<20,<20,<20,<20,<20,23,,,,,,,,
2620,<20,33,"2,802",40,653,24,173,372,<20,"1,233","2,016","1,764","1,504",166,746,74,397,<20,"4,792",<20,<20,<20,<20,24,<20,146,140,,,,,,,,
2621,<20,<20,299,<20,73,<20,<20,68,<20,72,250,216,137,21,44,<20,41,<20,433,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2622,<20,<20,433,<20,60,<20,24,90,<20,127,214,190,188,23,105,<20,41,<20,673,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2623,<20,<20,40,<20,<20,<20,<20,<20,<20,<20,45,35,26,<20,<20,<20,<20,<20,74,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2624,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2625,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2626,<20,<20,40,<20,<20,<20,<20,<20,<20,<20,21,22,<20,<20,<20,<20,<20,<20,58,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2627,<20,<20,238,<20,35,<20,<20,45,<20,60,248,177,160,<20,71,<20,<20,<20,332,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2628,<20,<20,231,<20,51,<20,<20,23,<20,66,145,109,96,<20,47,<20,24,<20,347,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2629,<20,<20,110,<20,<20,<20,<20,21,<20,31,27,<20,<20,<20,<20,<20,<20,<20,161,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2630,<20,<20,"1,212",<20,214,<20,76,209,<20,438,618,492,537,80,246,59,86,<20,"1,904",<20,<20,<20,<20,<20,<20,61,38,,,,,,,,
2631,<20,<20,79,<20,<20,<20,<20,<20,<20,31,45,40,40,<20,<20,<20,<20,<20,129,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2632,<20,<20,274,<20,47,<20,<20,35,<20,105,126,90,105,<20,51,<20,<20,<20,433,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2633,<20,<20,80,<20,<20,<20,<20,<20,<20,32,33,29,25,<20,<20,<20,<20,<20,130,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2640,<20,51,"3,824",73,852,33,282,522,<20,"1,405","2,474","2,028","2,547",611,"1,220",144,487,<20,"6,453",<20,<20,<20,<20,32,<20,297,583,,,,,,,,
2641,<20,35,"2,127",27,489,<20,189,111,<20,904,"1,408","1,170","1,247",195,717,77,300,<20,"3,799",<20,<20,<20,<20,<20,<20,149,152,,,,,,,,
2642,<20,<20,427,<20,114,<20,49,89,<20,155,345,261,229,40,87,<20,40,<20,724,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2643,<20,<20,521,<20,97,<20,37,35,<20,120,210,164,145,26,85,<20,29,<20,744,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2644,<20,<20,352,<20,72,<20,37,55,<20,86,169,137,114,<20,69,<20,24,<20,517,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2645,<20,<20,83,<20,21,<20,<20,<20,<20,27,27,<20,22,<20,<20,<20,<20,<20,129,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2646,<20,<20,"1,284",<20,208,<20,67,138,<20,244,550,434,395,63,213,27,102,<20,"1,798",<20,<20,<20,<20,<20,<20,35,25,,,,,,,,
2647,<20,<20,486,<20,73,<20,33,51,<20,77,139,106,102,30,50,<20,31,<20,660,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2648,<20,<20,412,<20,96,<20,62,39,<20,146,165,142,182,21,113,<20,35,<20,700,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2649,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2650,50,125,"5,626",121,"1,356",94,485,770,<20,"2,152","4,106","3,357","3,831","1,063","1,518",227,900,<20,"9,682",<20,<20,<20,<20,32,<20,361,"1,272",,,,,,,,
2651,<20,<20,114,<20,52,<20,<20,<20,<20,69,200,161,130,22,35,<20,33,<20,246,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2652,<20,<20,456,<20,150,<20,57,114,<20,225,377,288,243,32,111,<20,57,<20,847,<20,<20,<20,<20,<20,<20,30,<20,,,,,,,,
2653,<20,<20,360,<20,86,<20,42,35,<20,101,175,145,121,<20,73,<20,28,<20,558,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2655,<20,<20,172,<20,42,<20,<20,33,<20,58,115,88,64,<20,36,<20,21,<20,287,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2656,<20,<20,187,<20,44,<20,<20,31,<20,63,76,56,70,<20,22,<20,<20,<20,272,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2658,<20,<20,246,<20,46,<20,21,29,<20,83,123,84,75,<20,33,<20,<20,<20,387,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2659,<20,<20,124,<20,27,<20,<20,23,<20,35,76,56,60,<20,<20,<20,<20,<20,182,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2660,<20,<20,254,<20,62,<20,21,25,<20,78,143,113,98,<20,45,<20,<20,<20,396,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2661,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2663,<20,<20,559,<20,172,<20,79,45,<20,258,354,287,271,34,127,20,81,<20,"1,022",<20,<20,<20,<20,<20,<20,23,<20,,,,,,,,
2665,<20,<20,317,<20,75,<20,37,77,<20,124,178,129,136,<20,70,<20,26,<20,524,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2666,<20,<20,938,<20,170,<20,76,118,<20,238,419,337,291,51,146,24,78,<20,"1,395",<20,<20,<20,<20,<20,<20,27,<20,,,,,,,,
2668,<20,<20,60,<20,20,<20,<20,<20,<20,46,47,41,38,<20,26,<20,<20,<20,139,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2669,<20,<20,180,<20,40,<20,<20,73,<20,88,122,89,75,<20,41,<20,<20,<20,322,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2671,<20,<20,586,<20,86,<20,32,114,<20,136,262,236,191,35,88,<20,49,<20,833,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2672,<20,23,206,<20,57,<20,31,23,<20,104,169,140,128,<20,69,<20,46,<20,399,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2675,<20,<20,171,<20,32,<20,<20,24,<20,39,104,80,64,<20,36,<20,<20,<20,253,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2678,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,30,27,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,40,,,,,,,,
2680,<20,49,"2,338",<20,660,23,266,422,<20,935,"1,953","1,518","1,387",122,647,126,330,<20,"4,105",<20,<20,<20,<20,<20,<20,156,70,,,,,,,,
2681,<20,<20,180,<20,42,<20,<20,26,<20,49,147,107,89,<20,36,<20,<20,<20,279,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2700,<20,46,767,<20,236,<20,100,90,<20,266,467,366,340,26,188,26,128,<20,"1,341",<20,<20,<20,<20,<20,<20,43,<20,,,,,,,,
2701,<20,<20,329,<20,61,<20,<20,57,<20,77,164,121,105,<20,43,<20,27,<20,467,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2702,<20,<20,156,<20,30,<20,<20,<20,<20,41,68,54,45,<20,<20,<20,<20,<20,227,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2703,<20,<20,140,<20,34,<20,<20,<20,<20,28,91,69,72,<20,33,<20,<20,<20,205,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2705,<20,28,"1,224",<20,328,22,149,174,<20,470,901,688,652,68,323,58,180,<20,"2,175",<20,<20,<20,<20,<20,<20,81,36,,,,,,,,
2706,<20,<20,136,<20,62,<20,26,<20,<20,76,123,106,86,<20,44,<20,40,<20,302,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2707,<20,<20,111,<20,26,<20,<20,40,<20,27,112,84,76,<20,<20,<20,<20,<20,164,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2708,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2710,<20,22,"1,528",<20,360,<20,134,200,<20,551,811,645,629,105,328,34,158,<20,"2,513",<20,<20,<20,<20,<20,<20,73,39,,,,,,,,
2711,<20,<20,459,<20,73,<20,32,54,<20,148,240,190,159,<20,86,<20,49,<20,724,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2712,<20,<20,262,<20,33,<20,<20,44,<20,59,98,69,73,<20,35,<20,<20,<20,370,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2713,<20,<20,458,<20,91,<20,36,81,<20,139,230,170,181,29,80,<20,30,<20,704,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2714,<20,<20,630,<20,101,<20,42,80,<20,124,187,151,157,34,83,<20,47,<20,876,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2715,<20,<20,200,<20,45,<20,21,22,<20,75,121,93,73,<20,40,<20,25,<20,343,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2716,<20,<20,182,<20,34,<20,<20,31,<20,46,80,57,69,<20,35,<20,<20,<20,259,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2717,<20,20,180,<20,60,<20,40,<20,<20,120,140,120,145,<20,95,<20,35,<20,404,<20,<20,<20,<20,<20,<20,20,<20,,,,,,,,
2720,<20,23,"1,142",<20,221,<20,93,128,<20,388,611,539,445,45,248,35,121,<20,"1,856",<20,<20,<20,<20,<20,<20,56,21,,,,,,,,
2721,<20,<20,32,<20,<20,<20,<20,<20,<20,<20,29,23,<20,<20,<20,<20,<20,<20,58,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2722,<20,<20,462,<20,114,<20,41,66,<20,131,264,204,194,<20,102,21,34,<20,718,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2725,<20,<20,74,<20,<20,<20,<20,<20,<20,25,26,21,20,<20,<20,<20,<20,<20,114,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2726,<20,<20,34,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,43,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2727,<20,<20,31,<20,<20,<20,<20,<20,<20,<20,25,23,<20,<20,<20,<20,<20,<20,53,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2729,<20,<20,237,<20,39,<20,<20,56,<20,49,135,103,99,<20,45,<20,<20,<20,327,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2730,<20,<20,282,<20,52,<20,28,<20,<20,77,121,91,98,<20,63,<20,<20,<20,422,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2731,<20,<20,"1,175",<20,210,<20,68,115,<20,179,398,300,298,72,161,<20,72,<20,"1,591",<20,<20,<20,<20,<20,<20,<20,23,,,,,,,,
2732,<20,<20,364,<20,38,<20,<20,59,<20,66,121,87,110,24,53,<20,20,<20,481,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2733,<20,<20,81,<20,<20,<20,<20,<20,<20,31,44,34,34,<20,<20,<20,<20,<20,128,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2734,<20,<20,22,<20,<20,<20,<20,<20,<20,<20,20,<20,<20,<20,<20,<20,<20,<20,32,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2735,<20,<20,34,<20,<20,<20,<20,<20,<20,<20,28,21,36,20,<20,<20,<20,<20,72,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2736,<20,<20,70,<20,<20,<20,<20,<20,<20,<20,26,22,21,<20,<20,<20,<20,<20,79,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2737,<20,<20,49,<20,29,<20,<20,<20,<20,27,73,51,53,<20,23,<20,<20,<20,105,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2738,<20,<20,128,<20,34,<20,<20,26,<20,34,121,91,81,20,30,<20,<20,<20,207,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2739,<20,<20,140,<20,47,<20,23,<20,<20,73,129,107,110,26,61,<20,25,<20,291,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2745,<20,20,"1,392",27,682,71,180,169,<20,454,"1,897","1,611","1,174",168,386,77,294,<20,"2,500",<20,<20,<20,<20,22,<20,61,145,,,,,,,,
2747,26,52,"2,927",82,"1,194",124,502,150,<20,"1,589","3,431","3,002","2,625",400,"1,293",174,773,<20,"6,416",21,<20,<20,<20,49,<20,239,339,,,,,,,,
2748,<20,<20,160,<20,47,<20,<20,66,<20,44,115,93,71,<20,30,<20,21,<20,250,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2749,<20,26,874,<20,544,49,189,79,<20,550,"1,461","1,237",960,115,408,54,285,<20,"2,121",<20,<20,<20,<20,<20,<20,120,89,,,,,,,,
2750,20,55,"4,985",94,"1,256",110,431,336,<20,"1,629","3,093","2,736","2,595",430,"1,383",134,663,<20,"8,339",<20,<20,<20,<20,59,<20,241,337,,,,,,,,
2751,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2752,<20,<20,367,<20,122,21,39,30,<20,99,350,295,208,22,81,<20,63,<20,604,<20,<20,<20,<20,<20,<20,<20,23,,,,,,,,
2753,<20,22,"1,680",26,460,22,163,202,<20,541,"1,275","1,129",976,188,465,63,219,<20,"2,851",<20,<20,<20,<20,<20,<20,83,191,,,,,,,,
2754,<20,<20,583,<20,154,<20,71,83,<20,192,442,399,263,41,124,25,80,<20,"1,002",<20,<20,<20,<20,<20,<20,23,38,,,,,,,,
2755,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2756,<20,31,"2,341",27,809,52,280,269,<20,"1,022","2,607","2,228","1,702",235,878,99,495,<20,"4,619",<20,<20,<20,<20,29,<20,137,204,,,,,,,,
2757,<20,<20,90,<20,20,<20,<20,25,<20,<20,52,46,39,<20,<20,<20,<20,<20,125,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2758,<20,<20,653,<20,175,<20,50,151,<20,146,445,364,310,63,106,20,43,<20,939,<20,<20,<20,<20,<20,<20,<20,58,,,,,,,,
2759,<20,<20,"1,371",36,726,73,283,62,<20,642,"2,205","1,891","1,442",254,591,106,368,<20,"2,934",<20,<20,<20,<20,29,<20,82,219,,,,,,,,
2760,<20,54,"3,038",58,"1,174",91,577,99,<20,"1,490","3,315","2,918","2,644",333,"1,421",205,824,<20,"6,644",<20,<20,22,<20,49,<20,279,314,,,,,,,,
2761,<20,25,"1,389",50,898,116,407,56,<20,742,"2,956","2,411","2,070",359,791,193,406,<20,"3,300",<20,23,<20,<20,47,<20,117,375,,,,,,,,
2762,<20,<20,299,<20,75,<20,<20,64,<20,80,269,241,180,42,80,<20,40,<20,484,<20,<20,<20,<20,<20,<20,<20,25,,,,,,,,
2763,<20,24,"1,484",47,654,60,259,123,<20,626,"2,411","2,061","1,646",301,652,137,299,<20,"2,975",<20,<20,<20,<20,33,<20,84,296,,,,,,,,
2765,<20,23,"1,410",27,374,20,142,155,<20,494,985,828,780,119,396,37,198,<20,"2,450",<20,<20,<20,<20,<20,<20,54,90,,,,,,,,
2766,<20,<20,"1,340",27,466,34,233,49,<20,450,"1,390","1,183","1,047",188,446,82,218,<20,"2,444",<20,<20,<20,<20,25,<20,66,185,,,,,,,,
2767,<20,40,"1,475",44,822,62,451,80,<20,"1,042","1,883","1,645","1,565",280,796,99,357,<20,"3,718",<20,<20,<20,<20,50,<20,138,262,,,,,,,,
2768,<20,<20,"1,225",37,466,38,170,128,<20,400,"1,691","1,482","1,155",279,357,102,140,<20,"2,109",<20,<20,<20,<20,28,<20,25,260,,,,,,,,
2769,<20,<20,166,<20,111,<20,35,<20,<20,73,426,386,287,63,77,24,31,<20,328,<20,<20,<20,<20,<20,<20,<20,58,,,,,,,,
2770,54,271,"5,375",146,"3,250",215,"2,009",91,<20,"3,887","8,175","7,429","6,816",908,"3,642",663,"2,168",29,"15,242",<20,44,48,46,120,<20,732,810,,,,,,,,
2773,<20,<20,552,<20,117,<20,23,117,<20,107,230,232,200,49,84,<20,25,<20,745,<20,<20,<20,<20,<20,<20,<20,45,,,,,,,,
2774,<20,<20,"1,340",28,276,23,84,140,<20,272,700,656,592,118,278,23,118,<20,"1,944",<20,<20,<20,<20,<20,<20,30,85,,,,,,,,
2775,<20,<20,216,<20,44,<20,23,39,<20,83,88,71,88,<20,64,<20,<20,<20,357,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2776,<20,<20,411,<20,94,<20,22,42,<20,83,258,235,220,48,76,<20,36,<20,592,<20,<20,<20,<20,<20,<20,<20,35,,,,,,,,
2777,<20,<20,"2,097",40,382,32,109,207,<20,398,997,897,829,194,312,36,122,<20,"2,870",<20,<20,<20,<20,20,<20,58,158,,,,,,,,
2778,<20,<20,219,<20,54,<20,<20,30,<20,70,157,146,128,23,70,<20,23,<20,362,<20,<20,<20,<20,<20,<20,<20,20,,,,,,,,
2779,<20,<20,504,20,123,<20,39,30,<20,165,404,375,301,71,138,22,56,<20,831,<20,<20,<20,<20,<20,<20,<20,60,,,,,,,,
2780,<20,<20,"1,894",80,327,<20,155,238,<20,938,993,868,"1,136",192,721,79,194,<20,"3,443",<20,<20,<20,<20,31,<20,92,135,,,,,,,,
2782,<20,<20,"1,032",21,138,<20,56,141,<20,224,402,347,324,58,173,23,71,<20,"1,453",<20,<20,<20,<20,<20,<20,24,42,,,,,,,,
2783,<20,<20,328,<20,73,<20,29,23,<20,108,225,190,200,33,93,<20,45,<20,545,<20,<20,<20,<20,<20,<20,<20,27,,,,,,,,
2784,<20,<20,115,<20,29,<20,<20,<20,<20,51,97,89,101,24,50,<20,<20,<20,211,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2785,<20,<20,735,<20,128,<20,52,116,<20,214,305,264,263,41,141,26,54,<20,"1,129",<20,<20,<20,<20,<20,<20,22,26,,,,,,,,
2786,<20,<20,158,<20,33,<20,<20,24,<20,65,98,86,85,<20,54,<20,<20,<20,279,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2787,<20,<20,560,<20,122,<20,61,91,<20,204,320,276,260,42,134,<20,60,<20,942,<20,<20,<20,<20,<20,<20,30,<20,,,,,,,,
2790,<20,<20,"2,503",<20,558,<20,241,165,<20,"1,020","1,040",987,"1,088",134,731,71,292,<20,"4,308",<20,<20,<20,<20,<20,<20,143,64,,,,,,,,
2791,<20,<20,67,<20,<20,<20,<20,<20,<20,<20,22,<20,<20,<20,<20,<20,<20,<20,90,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2792,<20,<20,53,<20,<20,<20,<20,<20,<20,<20,25,22,20,<20,<20,<20,<20,<20,86,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2793,<20,<20,169,<20,40,<20,22,<20,<20,94,63,44,68,<20,47,<20,<20,<20,310,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2794,<20,52,"1,823",<20,430,<20,181,232,<20,704,957,766,842,88,455,65,220,<20,"3,102",<20,<20,<20,<20,<20,<20,102,47,,,,,,,,
2795,42,90,"4,350",102,"1,023",58,397,554,<20,"1,724","3,026","2,591","2,854",839,"1,164",184,678,<20,"7,617",<20,<20,<20,<20,27,<20,253,"1,056",,,,,,,,
2796,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
2797,<20,<20,63,<20,21,<20,<20,<20,<20,22,34,32,31,<20,<20,<20,<20,<20,109,<20,<20,<20,<20,<20,<20,<20,<20,,,,,,,,
