State,Hospname,Establishment ID,Parent Id,Unit,Medicare Prov Number,Address Line 1,Address Line 2,Remoteness area (code),Remoteness area ,Number of available beds,2012-13 Peer Group code,2012-13 Peer Group Name,Admissions reported,Emergency department,Elective surgery reported,Outpatient clinics,2011-12 Peer Group code,2011-12 Peer Group Name
WA,Boddington Hospital,510700402, ,Hospital,0070070F,HOTHAM AV,BODDINGTON 6390,1,Inner Regional,8,VS,Very small public,Yes,No,No,No,G,Un-peered and other
WA,Bruce Rock Memorial Hospital,510700403, ,Hospital,0070120K,35 DUNSTALL ST,BRUCE ROCK 6418,3,Remote,4,VS,Very small public,Yes,No,No,No,E2,Multi-purpose services
WA,Corrigin Hospital,510700404, ,Hospital,0070190X,49 KIRKWOOD ST,CORRIGIN 6375,3,Remote,5,VS,Very small public,Yes,No,No,No,E2,Multi-purpose services
WA,Cunderdin Hospital,510700405, ,Hospital,0070220H,CUBBINE RD,CUNDERDIN 6407,2,Outer Regional,2.67,VS,Very small public,Yes,No,No,No,E2,Multi-purpose services
WA,Dalwallinu Hospital,510700406, ,Hospital,0070230F,MYERS ST,DALWALLINU 6609,3,Remote,6,S2,Other small public acute,Yes,No,No,No,E2,Multi-purpose services
WA,Kellerberrin Memorial Hospital,510700409, ,Hospital,0070390K,51 GREGORY ST,KELLERBERRIN 6410,2,Outer Regional,4,VS,Very small public,Yes,No,No,No,E2,Multi-purpose services
WA,Goomalling Hospital,510700411, ,Hospital,0070320B,FORREST ST,GOOMALLING 6460,2,Outer Regional,6,VS,Very small public,Yes,No,No,No,E2,Multi-purpose services
WA,Kondinin Hospital,510700413, ,Hospital,0070420Y,GRAHAM ST,KONDININ 6367,3,Remote,5.83,VS,Very small public,Yes,No,No,No,E2,Multi-purpose services
WA,Kununoppin Hospital,510700414, ,Hospital,0070430X,LEAKE ST,KUNUNOPPIN 6489,3,Remote,10.92,VS,Very small public,Yes,No,No,No,E2,Multi-purpose services
WA,Moora Hospital,510700417, ,Hospital,0070540L,DANDARAGAN ST,MOORA 6510,2,Outer Regional,15,S2,Other small public acute,Yes,No,Yes,No,E2,Multi-purpose services
WA,Narembeen Memorial Hospital,510700423, ,Hospital,0070590B,ADA ST,NAREMBEEN 6369,3,Remote,4,VS,Very small public,Yes,No,No,No,E2,Multi-purpose services
WA,Pingelly Hospital,510700428, ,Hospital,0070680A,38 STRATFORD ST,PINGELLY 6308,2,Outer Regional,8,VS,Very small public,Yes,No,No,No,G,Un-peered and other
WA,Southern Cross Hospital,510700431, ,Hospital,0070720J,COOLGARDIE RD,SOUTHERN CROSS 6426,3,Remote,5.75,VS,Very small public,Yes,No,No,No,E2,Multi-purpose services
WA,Wongan Hills Hospital,510700437, ,Hospital,0070810H,ACKLAND ST,WONGAN HILLS 6603,2,Outer Regional,5.17,S2,Other small public acute,Yes,No,No,No,E2,Multi-purpose services
WA,Wyalkatchem-Koorda and Districts Hospital,510700438, ,Hospital,0070790W,HONOUR AV,WYALKATCHEM 6485,2,Outer Regional,4.67,VS,Very small public,Yes,No,No,No,E2,Multi-purpose services
WA,Quairading Hospital,510700446, ,Hospital,0070700L,HARRIS ST,QUAIRADING 6383,2,Outer Regional,4,VS,Very small public,Yes,No,No,No,E2,Multi-purpose services
WA,Esperance Hospital,510800218, ,Hospital,0070280W,HICKS ST,ESPERANCE 6450,3,Remote,30,S1,Small public acute with surgery/obstetrics,Yes,No,Yes,No,D3,Small remote acute
WA,Kalgoorlie Hospital,510800226, ,Hospital,0070370T,PICCADILLY ST,KALGOORLIE 6430,2,Outer Regional,106,M,Medium public acute,Yes,Yes,Yes,Yes,C1,Medium (group 1)
WA,Laverton Hospital,510800272, ,Hospital,0070450T,BERIA RD,LAVERTON 6440,4,Very remote,6.92,VS,Very small public,Yes,No,No,No,E2,Multi-purpose services
WA,Leonora Hospital,510800273, ,Hospital,0070460L,SADIE CANNING DR,LEONORA 6438,4,Very remote,4,VS,Very small public,Yes,No,No,No,E2,Multi-purpose services
WA,Norseman Hospital,510800424, ,Hospital,0070610T,TALBOT ST,NORSEMAN 6443,4,Very remote,5.75,VS,Very small public,Yes,No,No,No,E2,Multi-purpose services
WA,Albany Hospital,510900201, ,Hospital,0070050J,WARDEN AV,ALBANY 6330,2,Outer Regional,113,M,Medium public acute,Yes,Yes,Yes,Yes,B2,Large regional and remote
WA,Denmark Hospital,510900214, ,Hospital,0070240B,50 SCOTSDALE RD,DENMARK 6333,2,Outer Regional,6.49,S2,Other small public acute,Yes,No,No,No,E2,Multi-purpose services
WA,Katanning Hospital,510900227, ,Hospital,0070380L,CLIVE ST,KATANNING 6317,2,Outer Regional,17,S1,Small public acute with surgery/obstetrics,Yes,No,Yes,No,E2,Multi-purpose services
WA,Gnowangerup Hospital,510900410, ,Hospital,0070330A,YOUGENUP RD,GNOWANGERUP 6335,3,Remote,4,VS,Very small public,Yes,No,No,No,E2,Multi-purpose services
WA,Plantagenet Hospital,510900429, ,Hospital,0070550K,LANGTON RD,MOUNT BARKER 6324,2,Outer Regional,16,S2,Other small public acute,Yes,No,No,No,E2,Multi-purpose services
WA,Ravensthorpe Hospital,510900430, ,Hospital,0070980K,MARTIN ST,RAVENSTHORPE 6346,4,Very remote,4.25,VS,Very small public,Yes,No,No,No,E2,Multi-purpose services
WA,Kojonup Hospital,510900445, ,Hospital,0070400B,SPRING ST,KOJONUP 6395,2,Outer Regional,6,VS,Very small public,Yes,No,No,No,E2,Multi-purpose services
WA,Augusta Hospital,511000204, ,Hospital,0071110F,DONOVAN ST,AUGUSTA 6290,1,Inner Regional,7.17,S2,Other small public acute,Yes,No,No,No,E2,Multi-purpose services
WA,Bunbury Hospital,511000208, ,Hospital,0071120B,BUSSELL HWY,BUNBURY 6230,1,Inner Regional,141,M,Medium public acute,Yes,Yes,Yes,Yes,A1,Principal referral
WA,Busselton Hospital,511000209, ,Hospital,0070150F,MILL RD,BUSSELTON 6280,1,Inner Regional,50,S1,Small public acute with surgery/obstetrics,Yes,No,Yes,No,C2,Medium (group 2)
WA,Collie Hospital,511000211, ,Hospital,0070170A,DEAKIN ST,COLLIE 6225,1,Inner Regional,25,S1,Small public acute with surgery/obstetrics,Yes,No,Yes,No,D1,Small regional acute
WA,Margaret River Hospital,511000233, ,Hospital,0070490H,FARRELLY ST,MARGARET RIVER 6285,1,Inner Regional,18,S1,Small public acute with surgery/obstetrics,Yes,No,Yes,No,D1,Small regional acute
WA,Donnybrook Hospital,511000271, ,Hospital,0070260Y,BENTLEY ST,DONNYBROOK 6239,1,Inner Regional,14,VS,Very small public,Yes,No,No,No,G,Un-peered and other
WA,Harvey Hospital,511000412, ,Hospital,0070350X,45 HAYWARD ST,HARVEY 6220,1,Inner Regional,26,S2,Other small public acute,Yes,No,No,No,D2,Small non-acute
WA,Nannup Hospital,511000422, ,Hospital,0070630K,CAREY ST,NANNUP 6275,2,Outer Regional,4.75,VS,Very small public,Yes,No,No,No,E2,Multi-purpose services
WA,Pemberton Hospital,511000427, ,Hospital,0070660F,RAILWAY CR,PEMBERTON 6260,2,Outer Regional,8.16,S2,Other small public acute,Yes,No,No,No,E2,Multi-purpose services
WA,Boyup Brook Soldiers Memorial Hospital,511000432, ,Hospital,0070080B,HOSPITAL DR,BOYUP BROOK 6244,2,Outer Regional,5.75,VS,Very small public,Yes,No,No,No,E2,Multi-purpose services
WA,Warren Hospital,511000433, ,Hospital,0070470K,HOSPITAL AV,MANJIMUP 6258,2,Outer Regional,22,S1,Small public acute with surgery/obstetrics,Yes,No,Yes,No,D1,Small regional acute
WA,Bridgetown Hospital,511000444, ,Hospital,0070090A,PENINSULA RD,BRIDGETOWN 6255,2,Outer Regional,24,S1,Small public acute with surgery/obstetrics,Yes,No,Yes,No,D2,Small non-acute
WA,State Forensic Mental Health Service,540100135, ,Hospital, ,BROCKWAY RD,MOUNT CLAREMONT 6010,0,Major Cities,38,Ps,Psychiatric public,Yes,No,No,No,F,Psychiatric
WA,Graylands Hospital,540100935, ,Hospital,0071590W,BROCKWAY RD,MOUNT CLAREMONT 6010,0,Major Cities,172.2,Ps,Psychiatric public,Yes,No,No,No,F,Psychiatric
